order_id,customer_id,restaurant_id,order_item,order_date,order_time,order_status,total_amount
4539,2915,7,"Salmon nigiri,California maki,Chicken Fajitas,Caprese Salad,Chicken Fajitas",2023-07-22,19:58:37,completed,35.03
4540,2160,16,Ricotta stuffed Ravioli,2024-05-30,20:17:31,completed,5.35
4541,125,2,"Pappardelle alla Bolognese,Califlower penne",2024-12-19,21:48:29,completed,13.19
4542,2669,15,Linguine with clams,2021-04-17,11:26:44,completed,8.87
4543,1887,23,Caprese Salad,2020-12-16,21:46:13,pending,5.56
4544,2381,20,"Pizza,Chilli con carne",2025-03-03,11:45:57,pending,10.08
4545,2406,26,Ricotta stuffed Ravioli,2025-02-28,14:56:55,completed,7.37
4546,1062,20,"Chicken wings,Chicken wings,Ricotta stuffed Ravioli",2023-10-13,17:14:20,pending,24.35
4547,242,22,Chilli con carne,2020-04-26,19:15:08,pending,7.67
4548,2994,3,Chilli con carne,2022-03-05,16:59:29,completed,4.94
4549,2953,7,"Pasta and Beans,Souvlaki,Pork sausage roll",2020-01-05,18:29:51,pending,15.54
4550,2439,30,Chicken milanese,2024-12-17,17:25:04,pending,4.45
4551,564,29,"Mushroom Risotto,Vegetable Soup",2021-06-08,16:12:31,pending,14.22
4552,1181,1,"Lasagne,Fettuccine Alfredo",2021-07-26,19:59:16,completed,10.41
4553,2443,20,Califlower penne,2024-12-30,06:33:00,completed,4.8
4554,1971,21,Meatballs with sauce,2022-01-27,12:30:32,completed,7.74
4555,2890,26,"Pasta Carbonara,Fettuccine Alfredo",2020-08-11,18:32:05,completed,12.67
4556,1577,4,"Chicken Fajitas,Pasta and Beans,Pork sausage roll",2025-07-04,17:22:46,completed,17.83
4557,534,3,"Caprese Salad,Katsu Curry,Meatballs with sauce,California maki",2024-10-29,14:45:49,pending,20.46
4558,1191,12,Fish and chips,2024-08-26,14:42:20,pending,6.67
4559,1228,21,"Pork belly buns,Salmon nigiri",2023-09-20,17:12:01,completed,13.24
4560,2293,4,Califlower penne,2024-01-02,10:54:34,pending,6.12
4561,1915,23,Katsu Curry,2020-09-24,10:31:36,completed,8.04
4562,1235,27,French fries with sausages,2022-12-25,10:39:12,pending,5.22
4563,416,23,Caprese Salad,2024-11-17,17:53:17,completed,5.46
4564,2547,25,"Risotto with seafood,Chicken milanese,Chilli con carne",2022-03-13,20:36:33,completed,22.17
4565,1415,8,California maki,2023-07-05,13:42:21,completed,6.16
4566,1117,10,"Califlower penne,Barbecue Ribs,Teriyaki Chicken donburi,Pasta Carbonara,Vegetable Soup",2020-07-05,19:37:53,completed,33.24
4567,1818,11,"Caesar Salad,Vegetable Soup,Caprese Salad,Barbecue Ribs",2023-08-26,22:53:36,pending,25.21
4568,1140,18,"Linguine with clams,Pizza,Mushroom Risotto",2022-09-07,11:35:39,pending,21.13
4569,827,28,"Souvlaki,Chicken Fajitas",2020-08-27,12:49:57,cancelled,9.76
4570,2151,3,Pappardelle alla Bolognese,2025-06-02,08:43:15,completed,6.39
4571,597,27,"Tuna sashimi,Pasta with Tomato and Basil",2024-08-29,16:15:21,pending,12.2
4572,1042,6,Pasta with Tomato and Basil,2023-08-24,14:49:09,pending,6.31
4573,60,10,Mushroom Risotto,2022-05-07,08:03:50,completed,5.71
4574,727,5,"Salmon nigiri,Mushroom Risotto,Pasta and Beans",2023-11-19,08:24:34,completed,18.99
4575,1133,10,Pappardelle alla Bolognese,2023-12-22,10:50:46,completed,8.25
4576,246,14,"Ricotta stuffed Ravioli,Tuna sashimi",2023-06-02,08:48:41,cancelled,17.63
4577,768,17,Linguine with clams,2020-07-20,21:06:44,cancelled,7.56
4578,990,7,"Scotch eggs,Pappardelle alla Bolognese",2024-02-19,13:31:21,pending,10.3
4579,1314,15,Pasta and Beans,2023-07-20,22:54:17,completed,6.61
4580,2252,22,"Ebiten maki,Pappardelle alla Bolognese,Meatballs with sauce",2020-01-08,22:07:08,completed,21.67
4581,2806,26,"Pork sausage roll,Ebiten maki",2021-04-15,18:03:51,completed,13.68
4582,1594,18,Ebiten maki,2021-04-05,15:23:48,completed,4.13
4583,778,19,"Pasta Carbonara,Barbecue Ribs,Lasagne",2021-09-29,13:37:39,completed,18.16
4584,631,25,"Pappardelle alla Bolognese,Teriyaki Chicken donburi,Mushroom Risotto,Chicken milanese",2021-01-12,16:15:04,completed,25.26
4585,548,23,"Pork belly buns,Caprese Salad,Philadelphia maki,Fettuccine Alfredo",2020-03-15,13:58:23,completed,21.11
4586,1823,9,"Tiramisù,Vegetable Soup,Souvlaki,Souvlaki,Pasta and Beans",2022-01-30,09:20:45,completed,26.79
4587,1647,12,"Caprese Salad,Pappardelle alla Bolognese,Chicken Fajitas",2021-07-06,09:38:54,completed,21.28
4588,1511,2,Fettuccine Alfredo,2020-07-18,08:11:29,completed,7.76
4589,274,10,Meatballs with sauce,2020-04-04,15:50:19,completed,5.49
4590,2703,28,Ebiten maki,2023-11-25,09:19:18,completed,5.31
4591,1730,21,Meatballs with sauce,2023-10-24,09:10:02,completed,5.25
4592,2701,26,Barbecue Ribs,2021-01-07,16:48:21,completed,4.97
4593,527,1,"Philadelphia maki,Scotch eggs",2021-07-14,21:27:49,completed,14.32
4594,1288,21,Mushroom Risotto,2023-10-10,22:50:31,completed,6.44
4595,2147,20,Bruschette with Tomato,2021-12-11,19:57:04,pending,6.57
4596,1202,13,"Cheeseburger,Caprese Salad,French fries with sausages,Chicken Fajitas",2020-11-03,16:16:39,completed,24.97
4597,1906,5,Linguine with clams,2020-05-21,21:52:31,completed,4.26
4598,1083,17,"Linguine with clams,Chilli con carne,Katsu Curry,Pizza",2025-04-14,13:50:28,completed,22.55
4599,2452,24,Caprese Salad,2021-06-22,18:51:29,completed,8.0
4600,2970,14,"Linguine with clams,Chicken Fajitas,Tiramisù",2021-07-04,09:03:03,completed,21.97
4601,2304,15,"Cheeseburger,Pork sausage roll,Risotto with seafood,Katsu Curry",2020-12-15,15:55:39,completed,25.18
4602,288,11,"Cheeseburger,Pasta Carbonara,Caprese Salad,Linguine with clams",2020-09-20,20:51:55,completed,27.25
4603,296,11,Pasta and Beans,2024-09-20,15:07:46,completed,6.19
4604,1363,24,"Mushroom Risotto,Philadelphia maki,Tuna sashimi,Bruschette with Tomato",2020-07-03,09:49:19,completed,31.08
4605,1039,25,"Mushroom Risotto,Pasta and Beans",2023-09-06,14:30:41,completed,12.69
4606,2484,19,Fish and chips,2025-04-23,19:23:26,completed,8.04
4607,2316,22,"Pappardelle alla Bolognese,Pappardelle alla Bolognese",2022-01-29,09:57:31,completed,13.39
4608,1222,12,"Bruschette with Tomato,Caprese Salad,Chicken milanese,Bruschette with Tomato,Caprese Salad",2021-01-19,10:14:09,completed,29.41
4609,1869,26,Califlower penne,2021-03-01,16:51:33,completed,8.8
4610,1185,12,Tiramisù,2022-11-14,16:36:54,completed,6.96
4611,613,3,Teriyaki Chicken donburi,2020-08-15,15:03:26,completed,5.53
4612,1053,11,Caprese Salad,2023-12-07,14:37:44,completed,6.77
4613,1873,11,"French fries with sausages,Califlower penne,Chicken wings,Caprese Salad",2022-07-23,09:50:33,completed,27.31
4614,1500,17,"Caesar Salad,Teriyaki Chicken donburi",2022-02-19,14:07:21,completed,14.63
4615,2644,13,Pappardelle alla Bolognese,2023-04-26,09:22:39,completed,4.05
4616,69,24,Chicken Fajitas,2022-02-16,20:02:13,completed,5.0
4617,388,9,"Vegetable Soup,Fettuccine Alfredo",2023-01-02,07:21:33,completed,10.29
4618,2930,27,Mushroom Risotto,2020-10-11,10:05:39,pending,5.47
4619,636,11,Chicken Fajitas,2021-01-07,22:38:07,completed,7.85
4620,2625,22,"Pasta Carbonara,Mushroom Risotto",2025-06-20,11:10:57,completed,13.82
4621,1657,15,"Pork sausage roll,Bruschette with Tomato,Vegetable Soup,Califlower penne,Vegetable Soup",2020-04-04,13:30:22,cancelled,35.09
4622,2117,16,"Salmon nigiri,Katsu Curry,California maki",2024-12-11,20:48:30,pending,17.86
4623,1619,8,"Barbecue Ribs,Philadelphia maki,Pappardelle alla Bolognese,Tuna sashimi,Fettuccine Alfredo",2022-12-18,15:33:12,completed,32.35
4624,535,24,"Ricotta stuffed Ravioli,Pizza,Caprese Salad,Lasagne",2021-07-28,08:28:27,completed,24.37
4625,1583,29,"Linguine with clams,Teriyaki Chicken donburi",2025-05-01,21:38:47,completed,11.82
4626,291,21,Tiramisù,2023-06-06,16:59:15,completed,7.72
4627,1484,28,Bruschette with Tomato,2020-11-02,08:14:11,completed,6.02
4628,334,26,"Chicken wings,Fettuccine Alfredo",2025-09-17,09:43:38,completed,14.18
4629,2619,25,"Caprese Salad,Ebiten maki,French fries with sausages",2020-08-20,06:33:53,completed,21.41
4630,894,20,"Pasta Carbonara,Philadelphia maki,Fettuccine Alfredo,California maki",2024-01-05,09:34:53,completed,27.04
4631,713,20,California maki,2020-02-10,13:18:35,completed,6.49
4632,1432,29,Vegetable Soup,2025-07-31,14:48:55,completed,8.89
4633,685,7,"Philadelphia maki,Pasta Carbonara",2024-05-24,14:24:32,completed,14.34
4634,1156,14,Pork belly buns,2021-10-21,17:37:42,completed,6.04
4635,2469,16,Meatballs with sauce,2024-01-25,09:22:24,cancelled,5.81
4636,2666,3,"Pasta and Beans,Chicken milanese",2023-03-16,12:49:10,completed,14.8
4637,2390,21,Risotto with seafood,2022-10-28,14:09:08,completed,7.53
4638,1337,5,"Barbecue Ribs,Vegetable Soup",2022-10-29,20:11:07,completed,9.19
4639,444,25,Tiramisù,2022-01-14,14:14:24,pending,8.23
4640,1945,14,"Barbecue Ribs,Chicken Fajitas,Linguine with clams,Scotch eggs",2023-04-22,12:36:47,completed,27.61
4641,1301,9,French fries with sausages,2024-10-29,22:41:25,pending,4.25
4642,1997,18,Pork belly buns,2022-06-26,21:10:30,completed,8.15
4643,2107,29,"Chicken Fajitas,Scotch eggs,Teriyaki Chicken donburi",2024-10-30,07:27:37,completed,20.22
4644,1353,5,Pork belly buns,2022-05-10,16:12:32,completed,5.25
4645,2315,25,Tuna sashimi,2022-02-11,17:39:49,completed,7.64
4646,2469,2,Pasta Carbonara,2020-10-01,22:10:09,completed,4.04
4647,2174,14,Caesar Salad,2025-04-21,10:59:23,completed,8.56
4648,2283,29,Linguine with clams,2021-02-08,11:05:15,completed,4.99
4649,1377,1,"French fries with sausages,French fries with sausages",2024-01-26,07:27:26,cancelled,11.32
4650,28,8,"Ebiten maki,Risotto with seafood",2021-09-15,12:54:50,completed,12.76
4651,755,5,Lasagne,2022-09-01,13:33:28,completed,6.58
4652,1258,26,"Pork belly buns,Chicken milanese,Califlower penne,Risotto with seafood",2020-05-11,11:14:14,completed,24.15
4653,812,13,Scotch eggs,2020-09-13,19:57:26,completed,5.12
4654,562,14,"Tuna sashimi,Philadelphia maki",2023-04-29,10:25:59,completed,10.98
4655,105,1,"Linguine with clams,Vegetable Soup,Tiramisù",2021-02-12,14:23:32,completed,16.59
4656,947,10,Scotch eggs,2022-07-24,09:23:32,pending,6.67
4657,770,19,"Philadelphia maki,Salmon nigiri,Pappardelle alla Bolognese,Pizza",2021-04-10,20:16:19,cancelled,25.81
4658,857,12,"Pasta with Tomato and Basil,Philadelphia maki",2020-06-27,20:50:14,completed,9.45
4659,2232,19,"Chicken milanese,Tuna sashimi,Barbecue Ribs",2023-06-27,16:12:29,cancelled,22.88
4660,2302,13,Philadelphia maki,2024-06-20,11:01:13,completed,4.39
4661,890,14,Cheeseburger,2022-12-15,10:10:31,completed,4.76
4662,2885,6,"Pappardelle alla Bolognese,Salmon nigiri,Lasagne,Ebiten maki,Pasta with Tomato and Basil",2023-12-16,21:04:11,completed,34.37
4663,2219,13,"Linguine with clams,Risotto with seafood,Scotch eggs,Pizza",2021-09-16,11:22:56,pending,32.64
4664,434,1,"Scotch eggs,Pappardelle alla Bolognese,Chicken milanese,Meatballs with sauce",2025-02-19,16:03:17,pending,30.5
4665,1144,23,"Pasta Carbonara,Pizza,Meatballs with sauce",2024-11-21,16:36:10,completed,18.24
4666,2609,1,Souvlaki,2022-09-11,07:32:43,completed,6.79
4667,845,1,"Caesar Salad,Pork sausage roll",2020-11-13,21:13:03,pending,12.07
4668,1131,21,Meatballs with sauce,2024-02-05,12:36:05,completed,7.92
4669,1638,3,"Caesar Salad,Pappardelle alla Bolognese",2022-01-21,19:05:46,completed,10.83
4670,1866,17,"Fish and chips,Salmon nigiri,Caprese Salad,Lasagne,Tuna sashimi",2024-09-25,14:18:42,completed,34.12
4671,1056,21,"French fries with sausages,Bruschette with Tomato",2025-02-14,14:51:13,completed,11.66
4672,705,1,Chilli con carne,2025-01-04,14:15:40,completed,5.88
4673,855,23,"Chilli con carne,Barbecue Ribs,Bruschette with Tomato",2024-08-15,18:47:15,completed,18.38
4674,2346,13,Vegetable Soup,2023-09-11,09:04:00,pending,4.89
4675,1291,18,"Cheeseburger,Pork belly buns,Barbecue Ribs",2020-05-13,21:34:29,completed,15.51
4676,760,30,"Souvlaki,Califlower penne",2022-10-28,13:07:02,completed,12.76
4677,104,23,California maki,2020-08-28,22:49:13,completed,4.96
4678,2483,21,Scotch eggs,2020-01-19,21:27:01,completed,8.66
4679,274,3,"Fettuccine Alfredo,Risotto with seafood",2020-10-03,16:21:30,completed,16.38
4680,2845,24,Tiramisù,2021-01-09,22:51:47,completed,7.0
4681,2606,23,"Chicken wings,Caesar Salad",2023-06-03,19:29:30,completed,11.21
4682,2821,8,Salmon nigiri,2021-03-18,13:54:24,completed,8.64
4683,976,28,"Pork belly buns,Barbecue Ribs,Pork belly buns,Tuna sashimi",2022-11-28,10:22:05,completed,22.62
4684,499,18,"Tuna sashimi,Teriyaki Chicken donburi,Souvlaki,Fish and chips,Fish and chips",2023-02-23,12:13:40,completed,34.62
4685,1532,11,Tiramisù,2020-06-19,07:41:03,completed,4.72
4686,568,11,Philadelphia maki,2022-10-13,17:48:57,completed,8.56
4687,795,25,Chicken Fajitas,2023-09-01,10:49:50,completed,8.48
4688,2928,7,Pasta with Tomato and Basil,2021-07-31,17:51:56,completed,8.15
4689,2617,28,Chicken milanese,2023-06-20,18:46:47,completed,5.05
4690,2256,22,Meatballs with sauce,2022-04-08,18:26:01,completed,7.79
4691,1764,16,"Scotch eggs,Califlower penne,Bruschette with Tomato,Tiramisù",2023-02-21,06:05:15,completed,19.95
4692,1809,4,"Pasta and Beans,Chilli con carne,Pasta with Tomato and Basil,Teriyaki Chicken donburi,Mushroom Risotto",2022-04-13,10:12:49,pending,31.7
4693,2254,30,Tuna sashimi,2021-04-07,14:19:41,completed,8.25
4694,417,17,Bruschette with Tomato,2025-01-11,12:13:56,completed,5.68
4695,128,29,"Vegetable Soup,Chicken Fajitas,Chicken milanese,Pappardelle alla Bolognese,Pork belly buns",2025-01-30,14:40:47,completed,31.77
4696,2223,26,Tuna sashimi,2024-03-31,11:30:53,completed,6.33
4697,256,11,"Tiramisù,Linguine with clams",2024-09-25,15:08:50,completed,14.55
4698,1983,17,"Ricotta stuffed Ravioli,Tuna sashimi,Pasta with Tomato and Basil,Pork belly buns,Teriyaki Chicken donburi",2023-01-24,17:14:08,completed,30.29
4699,36,28,Meatballs with sauce,2021-11-17,22:16:00,pending,7.94
4700,1031,18,Salmon nigiri,2022-07-18,10:48:50,pending,4.38
4701,805,7,"Ebiten maki,Califlower penne,Pasta with Tomato and Basil",2023-07-23,19:06:31,cancelled,22.03
4702,2282,23,Fettuccine Alfredo,2025-06-27,08:06:16,completed,7.01
4703,1117,29,"Salmon nigiri,Philadelphia maki,Pappardelle alla Bolognese,Souvlaki,Ebiten maki",2022-09-22,18:18:26,completed,31.49
4704,2567,21,Tuna sashimi,2021-11-09,15:22:54,completed,4.45
4705,1374,7,"Bruschette with Tomato,Chilli con carne,Salmon nigiri",2024-05-09,11:02:41,completed,18.04
4706,684,7,"Salmon nigiri,Katsu Curry,Pasta and Beans,Scotch eggs",2021-01-03,13:56:34,completed,29.23
4707,1275,11,Caesar Salad,2020-01-26,10:02:38,completed,5.03
4708,129,3,Chicken wings,2023-06-11,13:18:17,completed,4.25
4709,619,16,"Vegetable Soup,Barbecue Ribs,Risotto with seafood,Caesar Salad",2024-08-16,12:18:29,completed,23.13
4710,1342,19,Pizza,2023-01-09,11:33:53,pending,5.47
4711,2717,4,"Tuna sashimi,Pasta and Beans,Chilli con carne,Philadelphia maki,Pasta with Tomato and Basil",2025-02-02,17:39:39,completed,35.27
4712,1312,11,"Ricotta stuffed Ravioli,Pizza",2023-08-08,17:23:41,completed,14.88
4713,655,26,"Ebiten maki,Cheeseburger",2020-06-13,12:52:52,completed,12.1
4714,2240,1,"Katsu Curry,Pasta and Beans",2023-02-12,13:03:30,completed,14.46
4715,2966,13,Souvlaki,2024-06-15,06:02:00,completed,6.28
4716,7,23,Scotch eggs,2022-04-07,12:03:32,completed,7.15
4717,1293,5,Pasta with Tomato and Basil,2021-02-09,13:51:16,completed,4.33
4718,1386,5,Chicken milanese,2021-06-12,09:24:43,completed,4.49
4719,2536,18,Salmon nigiri,2022-03-09,21:54:46,completed,8.62
4720,567,11,"Tuna sashimi,Philadelphia maki,Philadelphia maki",2021-01-21,21:06:45,pending,19.39
4721,2164,27,"Tuna sashimi,Linguine with clams,Caesar Salad",2020-07-29,21:20:10,pending,18.58
4722,224,26,"Souvlaki,Caprese Salad,Meatballs with sauce,Scotch eggs,Bruschette with Tomato",2020-08-14,06:43:08,completed,26.49
4723,461,30,"Chilli con carne,French fries with sausages",2023-03-14,07:43:05,completed,12.77
4724,1505,26,Pasta and Beans,2023-02-15,07:41:55,completed,7.14
4725,1135,29,Teriyaki Chicken donburi,2025-01-28,18:09:22,completed,4.23
4726,337,6,"Tuna sashimi,Califlower penne,Pizza,Souvlaki,Teriyaki Chicken donburi",2024-07-02,07:17:30,pending,29.81
4727,1117,20,Pork sausage roll,2020-11-03,19:21:42,completed,6.84
4728,516,19,Caprese Salad,2021-05-20,09:44:36,pending,7.74
4729,1918,9,"Caprese Salad,Chicken wings",2024-09-05,13:31:17,completed,13.68
4730,601,8,"California maki,Pasta with Tomato and Basil,Souvlaki,Fish and chips,California maki",2022-09-09,16:16:49,completed,39.49
4731,2022,2,Mushroom Risotto,2024-03-22,18:55:21,completed,6.28
4732,2941,26,"Tiramisù,Teriyaki Chicken donburi",2021-06-26,19:45:09,completed,11.4
4733,2650,5,"Barbecue Ribs,Scotch eggs,Scotch eggs,Chicken milanese",2024-09-05,16:11:07,pending,32.1
4734,508,1,Salmon nigiri,2022-04-19,16:57:16,completed,8.84
4735,1635,29,"Chicken milanese,Caesar Salad",2022-12-29,07:14:38,completed,13.5
4736,918,18,"Chicken Fajitas,Meatballs with sauce,Philadelphia maki",2021-04-14,19:40:10,completed,22.23
4737,2093,12,"Pizza,Chilli con carne,Pappardelle alla Bolognese,Tuna sashimi",2022-01-22,11:10:00,completed,26.1
4738,1834,2,"Pasta and Beans,Vegetable Soup",2024-07-16,18:28:26,pending,14.57
4739,2819,30,"Souvlaki,Pasta Carbonara",2024-02-23,20:32:37,pending,13.2
4740,2913,15,"Califlower penne,Souvlaki",2025-02-18,15:06:35,completed,14.25
4741,75,24,Pork belly buns,2023-12-07,22:11:54,completed,7.25
4742,699,15,"Bruschette with Tomato,Chicken Fajitas,Pork belly buns",2022-06-08,16:30:08,completed,17.86
4743,2813,3,"Souvlaki,Ebiten maki",2021-11-01,08:17:47,completed,12.0
4744,2109,14,"Caprese Salad,Tuna sashimi,Meatballs with sauce,Philadelphia maki",2024-09-26,07:41:05,completed,25.65
4745,2586,20,"Lasagne,Cheeseburger",2023-08-09,17:08:07,completed,10.72
4746,2222,27,Scotch eggs,2024-06-15,08:17:12,completed,5.05
4747,192,4,Pork belly buns,2025-02-22,09:33:50,completed,5.34
4748,2962,24,Chilli con carne,2024-07-14,12:46:52,completed,5.04
4749,1933,2,Califlower penne,2024-03-25,16:32:17,completed,7.24
4750,2351,22,Tiramisù,2023-07-02,12:56:36,completed,8.36
4751,608,20,Souvlaki,2020-10-07,13:00:07,completed,4.26
4752,88,18,Pasta with Tomato and Basil,2021-01-17,11:21:32,completed,7.36
4753,1479,1,"Philadelphia maki,Pizza,Tuna sashimi,California maki",2025-02-04,13:32:08,cancelled,27.81
4754,628,23,Linguine with clams,2020-06-10,06:34:58,completed,5.8
4755,2919,12,"Chilli con carne,Lasagne,Mushroom Risotto",2024-01-19,16:47:15,completed,19.88
4756,1724,2,"Pasta with Tomato and Basil,Vegetable Soup",2025-03-01,12:21:24,completed,14.87
4757,80,5,Vegetable Soup,2023-08-12,12:46:34,completed,6.49
4758,92,9,"Cheeseburger,Pork sausage roll",2020-05-21,19:46:06,completed,9.51
4759,416,20,"Caesar Salad,Chicken wings,Linguine with clams,Linguine with clams",2023-09-15,22:35:38,completed,26.92
4760,2094,15,"Ebiten maki,Vegetable Soup,Souvlaki",2022-09-11,17:32:45,completed,19.13
4761,1083,12,"Teriyaki Chicken donburi,Scotch eggs,Caprese Salad",2021-04-06,11:21:00,pending,16.54
4762,778,21,"Caprese Salad,Ebiten maki",2025-06-17,07:27:54,completed,11.83
4763,2489,24,Fish and chips,2023-07-13,11:09:23,completed,5.2
4764,2055,6,Pasta Carbonara,2020-02-09,14:02:55,completed,5.6
4765,507,29,"Pork sausage roll,Tuna sashimi",2024-03-06,20:07:01,completed,16.41
4766,2299,22,Tuna sashimi,2022-10-20,16:46:39,completed,8.84
4767,1382,16,"Salmon nigiri,Meatballs with sauce,Caprese Salad,Pasta and Beans",2020-04-12,09:46:45,completed,30.71
4768,1435,10,Caprese Salad,2020-04-06,06:46:20,completed,4.12
4769,2969,3,"Ebiten maki,Vegetable Soup",2025-06-03,18:08:39,completed,10.53
4770,413,7,"Ebiten maki,Ebiten maki,Fish and chips,Chicken milanese",2021-04-12,07:02:09,completed,32.63
4771,853,9,"Chilli con carne,Caprese Salad",2023-01-28,13:49:59,completed,12.05
4772,652,14,"Pork belly buns,Tiramisù",2022-04-18,17:42:07,completed,14.55
4773,212,15,Chicken Fajitas,2021-09-30,06:40:50,completed,5.32
4774,1473,24,"California maki,Philadelphia maki",2021-03-08,11:45:36,completed,11.23
4775,2588,12,"Fettuccine Alfredo,Scotch eggs,Chicken Fajitas",2024-03-15,22:42:08,completed,16.85
4776,584,3,"Chicken milanese,Chicken wings,Chilli con carne",2025-09-07,06:06:54,completed,16.92
4777,1310,16,California maki,2024-09-29,08:14:09,completed,5.84
